	#Gene_ID	ES2050	ES569	ES2483	ES2162	ES2329	ES2431	ES2160	ES2076	ES568	ES566	ES567	ES2484	ES2341	ES2049
26475	ENSG00000267558	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26476	ENSG00000197046	0	0	1	0	0	1	0	0	0	0	0	0	0	0
26477	ENSG00000152223	34	32	40	47	29	52	59	37	28	57	36	75	32	33
26478	ENSG00000152229	99	59	71	125	51	117	82	120	71	107	64	107	58	73
26479	ENSG00000222179	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26480	ENSG00000267293	21	12	17	12	16	12	12	10	19	22	18	13	17	10
26481	ENSG00000252034	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26482	ENSG00000152234	5295	3834	4616	4995	6175	3670	5378	4400	8309	6930	6193	4194	6267	4003
26483	ENSG00000152240	490	361	572	589	702	470	659	303	757	773	707	535	648	427
26484	ENSG00000251939	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26485	ENSG00000152242	138	64	159	82	140	120	94	104	137	184	137	152	192	111
26486	ENSG00000141622	74	83	82	76	165	49	81	119	272	116	84	103	54	59
26487	ENSG00000167210	0	1	0	1	0	0	0	0	0	0	0	0	0	0
26488	ENSG00000101638	2	1	10	0	10	0	0	0	2	0	0	0	0	0
26489	ENSG00000240983	0	0	0	0	0	0	0	0	1	0	0	1	1	0
26490	ENSG00000270112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26491	ENSG00000270112	0	0	0	0	2	0	0	0	0	0	0	0	0	0
26492	ENSG00000267167	0	1	0	1	6	0	0	3	0	0	0	2	0	0
26493	ENSG00000078043	176	103	162	155	173	171	180	84	221	162	156	181	209	120
26494	ENSG00000267587	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26495	ENSG00000078043	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26496	ENSG00000167216	17	33	24	33	52	54	24	47	13	24	37	29	13	19
26497	ENSG00000266996	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26498	ENSG00000234298	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26499	ENSG00000183791	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26500	ENSG00000206181	0	0	0	4	0	0	0	0	0	0	0	0	0	0
26501	ENSG00000266957	0	0	0	0	1	0	0	0	0	0	0	0	0	0
26502	ENSG00000267724	0	1	0	0	0	8	4	0	0	0	0	6	0	0
26503	ENSG00000167220	325	264	291	238	321	238	315	366	535	334	376	376	250	297
26504	ENSG00000267228	0	0	2	0	0	0	0	0	1	0	1	0	2	0
26505	ENSG00000267228	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26506	ENSG00000267228	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26507	ENSG00000267800	1	1	0	1	2	1	1	1	3	0	1	1	1	1
26508	ENSG00000134049	405	297	525	415	586	227	392	476	527	548	533	393	561	319
26509	ENSG00000215474	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26510	ENSG00000201825	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26511	ENSG00000267761	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26512	ENSG00000266582	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26513	ENSG00000261307	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26514	ENSG00000267156	7	5	5	4	12	4	2	9	3	4	2	2	5	5
26515	ENSG00000267187	0	0	0	0	1	0	0	0	0	2	0	0	0	0
26516	ENSG00000175387	442	190	389	366	399	294	277	425	533	297	241	334	579	270
26517	ENSG00000267541	0	0	1	0	0	1	0	0	0	0	0	0	1	0
26518	ENSG00000269365	0	0	0	0	0	0	0	0	0	0	0	1	0	1
26519	ENSG00000184828	5	2	1	2	0	2	2	1	5	3	0	4	3	6
26520	ENSG00000206944	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26521	ENSG00000268960	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26522	ENSG00000253033	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26523	ENSG00000200872	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26524	ENSG00000266984	0	0	0	0	0	0	0	0	0	0	0	1	1	1
26525	ENSG00000134030	10	24	18	26	29	21	14	14	63	26	19	23	24	34
26526	ENSG00000266276	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26527	ENSG00000267762	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26528	ENSG00000267764	0	0	1	0	0	0	0	0	0	0	0	0	0	0
26529	ENSG00000101665	35	11	28	11	31	14	13	25	51	38	12	21	47	24
26530	ENSG00000266905	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26531	ENSG00000264269	0	0	0	0	0	0	1	0	0	0	0	0	0	0
26532	ENSG00000141627	349	215	261	235	259	231	199	349	325	352	410	240	290	236
26533	ENSG00000263849	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26534	ENSG00000265128	0	0	0	0	0	0	0	0	0	0	1	0	0	0
26535	ENSG00000266696	0	0	0	0	0	0	0	0	0	0	0	1	0	0
26536	ENSG00000263895	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26537	ENSG00000264971	0	1	0	0	0	0	0	0	1	1	0	2	2	0
26538	ENSG00000177576	78	42	79	62	131	34	52	49	155	93	61	61	106	68
26539	ENSG00000215472	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26540	ENSG00000177576	2	3	0	0	0	1	0	4	0	0	0	0	1	1
26541	ENSG00000215472	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26542	ENSG00000215472	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26543	ENSG00000263916	0	0	0	1	0	2	0	0	0	1	0	0	0	0
26544	ENSG00000265496	0	0	0	0	2	1	1	1	0	0	0	0	0	0
26545	ENSG00000265681	131	79	129	87	160	71	98	96	177	106	145	124	226	96
26546	ENSG00000265681	0	1	0	3	1	0	1	0	0	1	2	1	1	0
26547	ENSG00000202093	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26548	ENSG00000265681	16	22	21	22	26	10	15	15	25	25	31	17	30	15
26549	ENSG00000206602	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26550	ENSG00000271982	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26551	ENSG00000265182	17	17	17	16	28	6	24	17	22	22	19	15	22	12
26552	ENSG00000264464	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26553	ENSG00000101670	269	121	288	162	177	99	165	167	150	174	159	249	169	142
26554	ENSG00000267444	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26555	ENSG00000267674	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26556	ENSG00000167315	403	136	374	272	361	226	388	193	409	300	287	361	421	235
26557	ENSG00000266997	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26558	ENSG00000267322	0	0	0	2	1	0	0	0	0	0	0	0	1	0
26559	ENSG00000251992	0	0	1	1	1	0	0	2	0	0	0	0	2	0
26560	ENSG00000252139	0	0	1	0	1	0	0	0	1	0	0	0	0	0
26561	ENSG00000167306	2	7	10	4	8	6	7	1	1	0	0	0	12	0
26562	ENSG00000201668	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26563	ENSG00000200527	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26564	ENSG00000267196	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26565	ENSG00000267511	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26566	ENSG00000267591	0	0	0	0	0	1	0	0	0	0	0	0	0	0
26567	ENSG00000240663	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26568	ENSG00000172361	16	3	15	12	23	4	7	6	14	10	11	5	11	8
26569	ENSG00000141644	309	188	275	236	261	168	202	206	296	238	281	318	417	224
26570	ENSG00000154832	147	99	226	177	237	144	281	104	244	174	141	248	231	170
26571	ENSG00000267695	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26572	ENSG00000251997	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26573	ENSG00000154839	151	116	161	145	121	117	196	79	117	169	144	129	113	93
26574	ENSG00000221529	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26575	ENSG00000239780	0	0	0	1	0	0	0	0	0	0	0	0	0	1
26576	ENSG00000141639	10	20	16	12	27	8	18	10	25	28	26	29	5	13
26577	ENSG00000267713	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26578	ENSG00000134042	0	1	0	0	0	0	0	0	0	4	0	0	0	0
26579	ENSG00000267233	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26580	ENSG00000239689	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26581	ENSG00000082212	272	151	253	192	227	199	199	152	215	300	212	250	271	235
26582	ENSG00000200752	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26583	ENSG00000141642	101	78	132	151	192	137	118	34	199	106	77	79	163	93
26584	ENSG00000267699	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26585	ENSG00000267699	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26586	ENSG00000141646	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26587	ENSG00000141642	4	6	15	4	11	4	6	0	13	9	11	9	16	7
26588	ENSG00000141646	1	1	0	3	0	0	0	0	0	4	2	3	0	1
26589	ENSG00000141646	173	163	244	261	297	115	233	204	434	237	238	234	274	163
26590	ENSG00000141646	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26591	ENSG00000141646	2	1	0	0	0	0	0	0	0	0	0	0	3	0
26592	ENSG00000141646	0	0	0	0	0	0	0	0	0	0	0	0	2	0
26593	ENSG00000240820	1	0	0	0	0	0	0	0	0	0	0	0	1	0
26594	ENSG00000267717	2	0	5	1	1	5	1	7	4	2	1	3	2	2
26595	ENSG00000176624	82	66	102	85	194	64	120	49	175	108	57	103	107	96
26596	ENSG00000207154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26597	ENSG00000227115	3	9	7	2	13	16	1	2	15	14	4	9	1	12
26598	ENSG00000266201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26599	ENSG00000266003	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26600	ENSG00000238885	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26601	ENSG00000265402	8	4	5	9	8	5	6	6	11	13	16	6	9	6
26602	ENSG00000265712	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26603	ENSG00000215457	0	0	1	0	1	0	0	1	1	0	1	1	1	1
26604	ENSG00000266335	0	1	0	0	0	0	3	0	4	0	0	1	0	0
26605	ENSG00000187323	214	115	213	177	96	95	84	238	420	129	104	218	74	192
26606	ENSG00000221291	0	0	0	0	1	0	0	0	0	0	0	3	0	0
26607	ENSG00000263872	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26608	ENSG00000264263	0	0	0	0	0	0	0	0	2	0	0	0	0	0
26609	ENSG00000263438	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26610	ENSG00000260433	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26611	ENSG00000242945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26612	ENSG00000221058	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26613	ENSG00000264296	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26614	ENSG00000134046	15	5	18	19	19	11	16	6	41	13	12	10	34	15
26615	ENSG00000207233	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26616	ENSG00000101751	255	191	347	345	366	228	350	244	267	392	310	306	386	249
26617	ENSG00000174448	7	23	14	4	7	13	0	5	9	14	11	0	2	3
26618	ENSG00000166845	89	42	135	94	76	104	101	120	88	181	93	122	54	92
26619	ENSG00000264350	184	124	266	199	274	154	223	104	291	217	188	190	327	135
26620	ENSG00000264564	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26621	ENSG00000267428	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26622	ENSG00000178690	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26623	ENSG00000041353	2	1	0	0	11	4	27	20	19	53	8	1	5	9
26624	ENSG00000267524	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26625	ENSG00000267311	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26626	ENSG00000267112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26627	ENSG00000166510	0	0	0	0	0	0	0	3	0	0	0	0	0	0
26628	ENSG00000267647	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26629	ENSG00000264804	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26630	ENSG00000267013	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26631	ENSG00000252437	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26632	ENSG00000196628	491	271	439	312	450	311	241	249	429	380	419	373	526	416
26633	ENSG00000267028	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26634	ENSG00000264571	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26635	ENSG00000267402	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26636	ENSG00000242320	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26637	ENSG00000267284	4	3	3	2	4	1	2	2	0	5	1	1	0	1
26638	ENSG00000267325	0	3	0	6	0	0	0	0	0	0	0	0	0	0
26639	ENSG00000267172	0	0	0	0	0	0	0	0	0	0	0	3	0	0
26640	ENSG00000260930	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26641	ENSG00000267327	6	3	5	2	3	5	2	14	11	9	21	5	2	5
26642	ENSG00000206129	1	0	4	0	5	1	7	7	8	5	4	9	3	9
26643	ENSG00000267057	3	1	2	0	0	3	0	12	1	8	8	2	0	1
26644	ENSG00000267399	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26645	ENSG00000201816	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26646	ENSG00000267712	0	0	0	0	0	0	0	0	0	0	1	0	0	2
26647	ENSG00000267732	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26648	ENSG00000091164	899	487	847	830	969	521	837	538	1277	804	607	791	1139	583
26649	ENSG00000091157	54	38	73	111	103	50	51	92	288	107	70	91	41	54
26650	ENSG00000206865	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26651	ENSG00000267146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26652	ENSG00000212539	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26653	ENSG00000267225	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26654	ENSG00000258609	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26655	ENSG00000267789	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26656	ENSG00000228075	1	1	0	1	1	1	2	1	1	3	0	0	1	0
26657	ENSG00000267726	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26658	ENSG00000202240	0	0	0	0	1	0	0	0	0	0	0	0	0	0
26659	ENSG00000177511	13	69	40	49	39	17	39	35	190	73	75	43	30	17
26660	ENSG00000119547	71	77	123	182	216	24	218	145	743	98	48	149	80	159
26661	ENSG00000266636	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26662	ENSG00000066926	104	44	126	91	141	71	79	94	135	153	118	64	162	71
26663	ENSG00000134440	1380	696	1280	955	1218	806	1115	895	1213	1260	1265	1278	1328	1044
26664	ENSG00000267040	3	4	1	11	8	3	19	0	2	11	12	6	0	6
26665	ENSG00000267787	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26666	ENSG00000267040	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26667	ENSG00000081923	3	0	0	0	0	2	1	0	2	0	0	0	0	0
26668	ENSG00000081923	0	0	0	2	0	0	0	0	0	0	0	0	0	0
26669	ENSG00000267787	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26670	ENSG00000202159	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26671	ENSG00000231544	12	9	9	11	9	4	9	9	15	11	15	7	14	6
26672	ENSG00000267209	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26673	ENSG00000265200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26674	ENSG00000235028	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26675	ENSG00000049759	106	51	155	114	213	80	180	136	251	118	61	113	133	125
26676	ENSG00000267743	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26677	ENSG00000267504	1	0	3	1	0	1	0	3	5	0	0	0	0	1
26678	ENSG00000267396	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26679	ENSG00000267675	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26680	ENSG00000267391	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26681	ENSG00000207778	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26682	ENSG00000252330	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26683	ENSG00000198796	31	0	35	0	3	1	0	11	0	1	3	33	43	16
26684	ENSG00000267257	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26685	ENSG00000267579	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26686	ENSG00000252284	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26687	ENSG00000239659	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26688	ENSG00000267226	0	0	0	0	0	0	0	0	0	1	0	2	4	0
26689	ENSG00000172175	36	7	28	22	24	15	42	59	62	55	35	45	40	78
26690	ENSG00000267476	0	0	0	1	0	0	0	0	1	0	0	0	1	2
26691	ENSG00000266946	0	0	0	0	3	0	4	0	0	0	0	0	0	0
26692	ENSG00000267010	0	0	0	0	0	1	0	0	1	3	1	1	1	6
26693	ENSG00000267705	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26694	ENSG00000267501	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26695	ENSG00000265229	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26696	ENSG00000201598	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26697	ENSG00000267593	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26698	ENSG00000199713	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26699	ENSG00000074657	491	190	473	282	388	255	337	257	321	367	231	393	399	397
26700	ENSG00000251870	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26701	ENSG00000224367	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26702	ENSG00000267215	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26703	ENSG00000166562	900	435	894	477	1000	313	591	433	1116	767	618	549	1257	708
26704	ENSG00000134443	0	0	0	0	0	0	0	0	4	0	0	0	1	0
26705	ENSG00000134438	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26706	ENSG00000166569	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26707	ENSG00000074695	593	388	602	643	724	556	640	1394	697	556	619	510	1096	413
26708	ENSG00000267677	0	1	0	1	0	0	0	0	2	0	0	2	0	0
26709	ENSG00000183287	0	2	1	14	20	5	15	13	10	13	0	10	13	9
26710	ENSG00000267000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26711	ENSG00000267061	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26712	ENSG00000267269	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26713	ENSG00000267774	0	0	0	0	0	0	1	0	0	0	0	0	0	0
26714	ENSG00000221471	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26715	ENSG00000224161	2	0	0	0	0	0	0	1	0	0	0	1	0	0
26716	ENSG00000267486	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26717	ENSG00000267669	11	0	4	0	0	0	1	29	0	0	0	3	0	0
26718	ENSG00000141682	119	31	103	84	292	246	124	41	76	135	123	123	141	92
26719	ENSG00000267066	0	1	3	3	3	0	1	3	1	2	1	3	5	1
26720	ENSG00000267497	0	0	0	0	0	0	0	0	2	0	0	0	0	0
26721	ENSG00000239398	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26722	ENSG00000256704	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26723	ENSG00000267462	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26724	ENSG00000267742	68	50	58	58	76	45	48	95	80	122	109	48	32	49
26725	ENSG00000252555	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26726	ENSG00000267686	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26727	ENSG00000242060	2	1	2	4	1	2	3	1	2	3	2	0	2	2
26728	ENSG00000202468	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26729	ENSG00000267620	19	7	11	10	10	8	9	3	11	10	14	5	13	5
26730	ENSG00000267401	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26731	ENSG00000166603	4	3	1	0	0	2	0	0	10	5	0	16	8	1
26732	ENSG00000267400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26733	ENSG00000266915	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26734	ENSG00000267687	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26735	ENSG00000253011	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26736	ENSG00000267382	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26737	ENSG00000267098	0	0	0	0	0	0	0	3	0	0	0	0	0	0
26738	ENSG00000267153	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26739	ENSG00000267513	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26740	ENSG00000101542	0	0	3	2	0	0	0	0	0	0	0	2	3	0
26741	ENSG00000206769	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26742	ENSG00000243256	9	21	16	9	23	12	18	21	23	17	32	13	26	13
26743	ENSG00000267316	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26744	ENSG00000267279	18	0	13	1	1	2	0	1	0	0	0	10	16	4
26745	ENSG00000267175	0	0	0	0	0	1	0	0	0	1	0	0	0	0
26746	ENSG00000267175	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26747	ENSG00000267038	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26748	ENSG00000260440	0	0	0	0	0	2	0	0	0	0	0	2	0	0
26749	ENSG00000176641	109	68	87	245	268	747	218	118	211	252	128	112	386	109
26750	ENSG00000267597	0	0	0	0	0	0	0	0	1	0	0	0	0	0
26751	ENSG00000197563	128	107	162	132	154	154	212	109	173	227	233	216	201	169
26752	ENSG00000134444	122	75	145	74	180	101	188	67	160	88	72	146	232	97
26753	ENSG00000266900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26754	ENSG00000267560	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26755	ENSG00000141655	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26756	ENSG00000199867	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26757	ENSG00000267341	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26758	ENSG00000241088	0	0	0	0	0	0	0	0	1	0	0	0	0	1
26759	ENSG00000267487	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26760	ENSG00000266920	54	12	42	24	22	10	41	20	36	19	26	24	51	21
26761	ENSG00000141664	7	1	7	11	4	6	3	26	20	14	3	25	16	12
26762	ENSG00000243549	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26763	ENSG00000081913	93	26	101	47	122	38	64	32	105	50	59	79	22	81
26764	ENSG00000206746	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26765	ENSG00000215431	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26766	ENSG00000269630	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26767	ENSG00000171791	18	12	11	5	18	6	6	0	20	6	16	20	22	11
26768	ENSG00000267766	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26769	ENSG00000238988	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26770	ENSG00000267701	0	0	0	0	0	0	0	0	1	0	0	1	0	0
26771	ENSG00000119537	223	148	251	114	297	108	92	280	199	273	263	203	254	144
26772	ENSG00000267390	28	7	17	12	22	8	15	5	12	7	9	20	3	12
26773	ENSG00000119541	243	144	256	180	242	157	153	148	415	334	207	184	294	195
26774	ENSG00000267430	0	0	1	1	1	0	1	3	1	1	1	0	2	0
26775	ENSG00000206075	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26776	ENSG00000269989	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26777	ENSG00000214318	0	0	0	0	0	0	1	1	0	0	0	1	1	0
26778	ENSG00000166634	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26779	ENSG00000197641	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26780	ENSG00000206073	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26781	ENSG00000206072	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26782	ENSG00000057149	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26783	ENSG00000166396	3	0	10	0	0	0	0	0	0	0	0	0	0	0
26784	ENSG00000197632	0	0	0	0	0	0	0	5	0	0	0	0	0	0
26785	ENSG00000242550	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26786	ENSG00000268706	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26787	ENSG00000221887	1	2	6	3	3	0	10	1	1	3	10	3	4	1
26788	ENSG00000166401	59	29	121	35	86	15	21	7	132	54	40	52	167	46
26789	ENSG00000237314	0	0	0	0	1	0	0	0	1	0	0	0	0	0
26790	ENSG00000179676	0	0	0	0	0	0	0	0	0	2	0	0	0	0
26791	ENSG00000267134	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26792	ENSG00000236392	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26793	ENSG00000266952	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26794	ENSG00000252818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26795	ENSG00000263863	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26796	ENSG00000264131	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26797	ENSG00000264232	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26798	ENSG00000265217	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26799	ENSG00000081138	41	25	14	7	38	9	29	4	41	0	25	12	66	27
26800	ENSG00000263720	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26801	ENSG00000263622	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26802	ENSG00000264685	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26803	ENSG00000071991	0	1	0	0	0	0	0	17	0	0	0	0	0	0
26804	ENSG00000221536	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26805	ENSG00000238680	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26806	ENSG00000264409	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26807	ENSG00000263354	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26808	ENSG00000264054	0	0	0	0	0	0	1	0	0	0	0	0	0	0
26809	ENSG00000265580	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26810	ENSG00000265936	0	0	0	0	0	0	0	0	1	0	0	0	0	0
26811	ENSG00000260578	2	0	0	0	8	0	0	2	1	0	0	1	0	5
26812	ENSG00000171451	56	5	60	25	46	14	24	15	41	14	9	57	103	22
26813	ENSG00000263424	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26814	ENSG00000263424	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26815	ENSG00000265533	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26816	ENSG00000264040	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26817	ENSG00000263594	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26818	ENSG00000265472	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26819	ENSG00000264104	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26820	ENSG00000265555	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26821	ENSG00000265240	0	0	0	0	1	0	0	0	0	0	0	0	0	0
